specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1133.66540|-0.00001650|14.4712|28.4351|0.0000|2|2|2|-50.1337|50.1337|1133.45713|1133.83629|-0.00001650|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1142.36560|-0.00001650|14.4712|28.4351|0.0000|2|2|2|-50.1337|50.1337|1142.15573|1142.53780|-0.00001650|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1143.22600|-0.00001650|14.4712|28.4351|0.0000|2|2|2|-50.1337|50.1337|1143.01598|1143.39833|-0.00001650|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1144.93790|-0.00001650|14.4712|28.4351|0.0000|2|2|2|-50.1337|50.1337|1144.72756|1145.11049|-0.00001650|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1055.26170|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1055.51481|1055.91498|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1062.15170|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1062.40646|1062.80924|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1063.17640|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1063.43141|1063.83458|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1063.97180|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1064.22700|1064.63047|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1081.87480|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1082.13429|1082.54455|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1096.87690|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1097.13999|1097.55594|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1106.35960|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1106.62496|1107.04451|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1112.04800|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1112.31473|1112.73643|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1121.97480|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1122.24391|1122.66938|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1125.44770|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1125.71764|1126.14443|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1133.66540|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1133.93731|1134.36721|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1142.36560|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1142.63960|1143.07280|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1143.22600|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1143.50021|1143.93373|0.00042944|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G130M_1096_LP2_9965.762_16103/le8pcc010/le8pcc010_continuumfit.fits|1144.93790|0.00042944|14.7133|35.4561|0.0000|3|3|3|-56.8182|56.8182|1145.21252|1145.64669|0.00042944|FeII|none|
