specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1063.97180|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1064.14395|1064.70169|0.00042387|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1081.87480|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1082.04985|1082.61697|0.00042387|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1096.87690|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1097.05437|1097.62936|0.00042387|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1106.35960|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1106.53861|1107.11857|0.00042387|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1112.04800|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1112.22793|1112.81087|0.00042387|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1121.97480|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1122.15634|1122.74448|0.00042387|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1125.44770|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1125.62980|1126.21976|0.00042387|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1133.66540|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1133.84883|1134.44310|0.00042387|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1142.36560|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1142.55043|1143.14927|0.00042387|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1143.22600|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1143.41097|1144.01026|0.00042387|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1144.93790|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1145.12315|1145.72333|0.00042387|FeII|none|
